route_key,final_seatcount
2025-02-26_46_47,1775.2421364863071
2025-01-12_17_23,1677.8225193396813
2025-01-28_46_35,2020.845550889166
2025-01-08_14_30,1614.4570144871789
2025-02-27_46_47,1533.4615894021756
2025-01-30_45_42,2094.4620861864187
2025-01-01_03_47,1916.117627971584
2025-02-21_46_44,3846.8745254243254
2025-01-26_20_46,3009.577569934195
2025-01-04_19_30,2216.6777259267865
2025-01-09_37_36,246.78450137762232
2025-02-01_17_23,1407.2011211693723
2025-01-05_02_14,1449.9548372957513
2025-02-01_47_30,2075.7792202582823
2025-02-05_31_02,1438.6325125094088
2025-02-08_43_47,2598.692971067861
2025-01-21_02_19,2029.9184576838945
2025-01-10_39_45,1226.8902088098803
2025-02-02_18_46,2786.0842841935755
2025-02-18_31_02,2186.706463127749
2025-02-21_17_23,1520.2267654989407
2025-01-06_47_43,3487.7157543145668
2025-02-04_21_02,1250.937649171336
2025-01-05_47_30,1814.4423223368306
2025-02-23_46_26,1787.039995116079
2025-02-12_15_46,1291.9808507944877
2025-01-20_02_19,1757.5537656273402
2025-02-27_46_44,2687.0344030937076
2025-01-12_47_28,3647.800857252603
2025-02-18_45_44,1418.08102775517
2025-02-08_17_23,1468.9612268480441
2025-01-13_28_47,2396.1928034565994
2025-01-13_26_46,1765.1425335906074
2025-01-18_39_45,2730.7897221850367
2025-01-13_42_45,1562.4718766961737
2025-02-09_36_22,1305.3578183279983
2025-01-08_43_47,2242.7820106075865
2025-01-04_07_36,3036.2048349545007
2025-01-11_39_45,2302.056429347389
2025-01-22_28_45,2012.2193787782928
2025-01-05_02_16,1557.8075529032203
2025-01-08_45_09,3062.9404138450354
2025-02-13_46_33,1231.5342699139499
2025-01-28_05_47,2529.4810691814187
2025-02-08_19_32,2685.1863194636944
2025-01-01_48_45,4174.647909495035
2025-02-04_32_19,2160.1824499300055
2025-02-20_19_32,3365.6860679443907
2025-01-26_26_46,2304.6130335163625
2025-02-17_05_47,2673.92407786502
2025-02-08_02_14,1359.0548983259514
2025-01-28_46_45,2872.6372027414586
2025-02-20_45_46,4349.813940616678
2025-01-08_02_19,2075.4977511681795
2025-01-23_46_44,2016.9191946318226
2025-01-10_03_47,3910.557095778872
2025-02-06_09_46,3877.6341924206404
2025-01-06_42_45,2444.7078863690826
2025-02-20_45_44,1808.648160461478
2025-02-16_30_02,2051.0011432241363
2025-02-08_44_45,1495.6790243860564
2025-02-10_16_02,1338.6928611607968
2025-02-20_45_42,1956.6686923524094
2025-01-17_15_46,2836.523681506313
2025-01-18_03_45,3236.9747566388
2025-02-09_47_28,2158.8643719656443
2025-01-15_16_02,1366.8331041196284
2025-02-25_41_36,3373.993155320817
2025-02-27_02_30,2045.1677928086997
2025-02-16_05_47,4003.170849286767
2025-01-24_37_36,1320.031206564871
2025-02-28_19_30,1434.4198468199604
2025-02-11_46_44,1888.3760802569514
2025-02-14_18_46,1497.0009429418255
2025-01-16_02_31,2604.627878732851
2025-01-01_42_45,2895.1532913919104
2025-02-17_02_16,1364.3504916798163
2025-02-21_27_36,1661.7371824627285
2025-02-19_39_45,1204.5461000571852
2025-02-27_07_36,1936.0098076592637
2025-01-19_18_46,3367.9266326626553
2025-02-12_45_34,1636.4082069774377
2025-02-27_47_06,1402.9515261362315
2025-02-23_11_36,2597.49125022616
2025-01-10_47_02,2252.4185591793675
2025-01-03_48_45,2571.4295299842443
2025-01-06_45_34,1400.382794959473
2025-02-26_20_46,2589.6123040729053
2025-01-06_43_47,2444.603734043123
2025-01-11_36_07,2218.0575741985854
2025-01-20_47_08,1726.8233050144354
2025-02-06_45_47,5147.950849351641
2025-02-27_45_03,1563.004420917978
2025-01-21_44_46,3350.5316541286797
2025-01-04_42_45,2822.6170395656886
2025-01-08_44_46,1696.36247942593
2025-02-09_02_19,1894.3733595543433
2025-01-24_02_40,3173.1667902798827
2025-02-02_19_02,2289.6768315410386
2025-02-25_21_02,1221.9273952125513
2025-02-15_46_33,1233.6905713554017
2025-02-07_20_46,1715.9369050761889
2025-01-11_01_02,1154.2467345751768
2025-02-13_02_30,2555.3676533500056
2025-02-13_36_12,2934.1904384505974
2025-01-26_19_32,2465.880738591143
2025-01-04_45_34,2712.1975236625517
2025-01-02_32_19,2235.679824622404
2025-02-22_12_36,2675.9731655532732
2025-01-27_02_31,1494.6210120967878
2025-01-23_37_36,985.960101222911
2025-02-25_23_13,1828.8058365850973
2025-01-28_45_47,4148.108517932725
2025-01-17_47_28,2976.311455570702
2025-01-17_46_20,2798.6669927753132
2025-01-17_18_46,3147.874686613868
2025-01-14_45_44,1961.0389639841553
2025-02-26_46_20,3253.8437354430885
2025-02-24_32_19,2125.741233930637
2025-02-08_38_36,2238.595207295858
2025-01-08_48_46,3763.8290434854357
2025-01-31_47_10,1496.7609812544415
2025-01-06_28_47,2128.9728182669724
2025-01-14_47_05,3647.3610845917533
2025-01-05_23_13,1571.7397769798417
2025-02-03_02_16,1415.0317119333101
2025-02-12_47_30,1555.1915568832414
2025-01-02_02_47,1767.2993356525499
2025-01-08_48_45,1594.9375399342855
2025-02-18_11_36,2696.044721587925
2025-01-31_33_46,1816.8859764564122
2025-01-01_02_24,1422.552621839843
2025-01-16_32_19,1700.3003568268787
2025-02-19_46_45,3558.3065770450253
2025-02-15_28_45,3163.319680934807
2025-01-21_02_21,1190.167970978874
2025-02-24_45_05,1501.3395928774128
2025-01-21_45_48,1637.038232629381
2025-01-03_36_12,2894.779523645065
2025-01-15_40_02,2202.2978528599806
2025-01-04_46_44,3283.9398358051058
2025-01-19_46_45,5401.688420373687
2025-01-13_46_15,2846.0230295103397
2025-01-27_36_41,3077.0556262614673
2025-01-02_45_46,4928.461989320979
2025-02-19_43_47,1640.422192648972
2025-02-08_02_40,2899.8112824589907
2025-02-02_20_46,4527.472938097857
2025-02-09_45_46,5164.784945515621
2025-02-23_47_06,1367.8526899830404
2025-02-12_47_03,2681.2460951563708
2025-02-17_47_02,2085.6986267865145
2025-02-26_40_02,2210.690490760473
2025-02-09_12_36,2162.641989692658
2025-01-18_45_39,2163.851420347909
2025-02-09_02_31,1301.9853383209988
2025-02-15_32_19,2714.662610456658
2025-02-05_45_47,4126.617148641386
2025-01-10_34_45,2554.5818250206485
2025-02-23_47_46,2363.48271148394
2025-01-19_36_22,1494.9190572792754
2025-02-14_17_23,1665.3137907682117
2025-01-28_36_37,3686.1602931868224
2025-01-24_47_28,3322.2813232611556
2025-02-07_27_36,1806.5351464937894
2025-02-08_30_14,1630.448557808853
2025-02-05_46_35,2501.716309100917
2025-02-14_40_02,2625.440903971827
2025-01-21_45_09,1679.3292776038102
2025-02-22_02_14,1346.086636258767
2025-01-23_47_08,1652.1524198662887
2025-02-20_44_45,1447.9737043702178
2025-01-31_02_01,1847.699009601488
2025-02-13_36_41,2888.9718997960304
2025-01-20_46_18,1735.5115771347373
2025-02-03_01_02,1455.5959724872812
2025-01-17_02_01,1446.5659362695055
2025-02-21_38_36,1886.1774772555996
2025-01-14_02_47,1838.4932963352953
2025-02-28_36_22,1711.9392305531649
2025-02-05_05_47,2645.596799786259
2025-02-28_47_08,2524.8218242837142
2025-01-27_16_02,2282.1319543972304
2025-01-09_47_30,1920.524897996285
2025-01-05_26_46,2324.5954672337134
2025-02-06_46_09,4008.1773899554687
2025-01-02_25_23,4286.785837956676
2025-02-11_48_45,2268.0002526703806
2025-02-22_47_45,4449.791239886097
2025-01-27_45_44,1485.867864027772
2025-01-09_36_07,1880.5284957158499
2025-02-12_46_09,3363.905314650155
2025-02-03_02_01,1358.1689985554774
2025-02-02_47_06,1315.6322432533243
2025-01-20_36_12,1490.4653093601435
2025-02-27_02_47,1708.1558765366074
2025-01-31_04_29,1218.8576020447033
2025-02-28_37_36,2704.228629174891
2025-01-20_46_45,4932.524976651446
2025-02-26_04_29,1288.2989849985208
2025-01-22_41_36,2627.2730037585966
2025-02-10_46_20,2825.7485691516235
2025-02-26_27_36,1851.5117040994996
2025-01-04_44_45,1810.6460127428375
2025-01-11_02_24,1514.4512301877094
2025-01-24_05_47,2855.3957777455507
2025-02-07_41_36,4179.443950304156
2025-01-16_47_28,2497.6843807379046
2025-02-01_47_10,1635.8760413133784
2025-02-06_02_24,1454.961525047643
2025-01-21_22_36,1200.9723118362997
2025-02-17_46_35,1740.8187465185683
2025-02-24_17_23,1687.3836097620467
2025-02-02_45_28,2127.3846655485063
2025-02-14_21_02,1191.0017357664651
2025-02-16_47_03,1603.558448739052
2025-02-22_46_44,2472.238289440897
2025-01-26_47_05,2073.391258441537
2025-01-19_45_44,1429.5322276933239
2025-01-04_19_02,2977.936988739354
2025-02-05_02_01,1404.016930563586
2025-01-16_01_02,1244.3666722194503
2025-02-08_34_45,1721.208689442086
2025-02-27_19_30,1293.9427597186043
2025-01-28_02_21,1360.1171708126813
2025-02-03_45_48,1358.2065863280507
2025-02-10_36_41,3481.2922573797873
2025-01-03_46_48,3844.4272734451015
2025-02-11_45_46,3823.5110127910775
2025-02-21_41_36,2889.0414248976663
2025-01-24_46_48,4849.978673719885
2025-02-28_47_03,2298.546482743923
2025-02-24_02_19,1807.4496995816164
2025-01-20_31_02,2328.178708113303
2025-01-25_36_07,2158.77626187053
2025-01-06_11_36,1752.0110886411705
2025-01-05_47_46,2765.3316265114336
2025-01-13_03_47,2656.7118779560233
2025-02-05_44_45,1430.2958774326926
2025-02-21_36_11,3039.5933562700334
2025-01-01_02_16,1509.392181329916
2025-01-05_18_46,2484.231967917394
2025-01-18_15_46,2511.485195852809
2025-02-23_44_46,4990.483240440728
2025-01-09_35_46,2094.2230078333437
2025-01-29_12_36,1767.5761223868599
2025-02-20_39_45,1052.0203766321956
2025-01-09_47_28,3543.0479846971903
2025-02-20_47_08,1673.9834974279227
2025-01-31_14_30,1656.783875371929
2025-01-14_03_45,2973.8541544652094
2025-01-09_45_39,2236.4005450734794
2025-02-21_01_02,1314.2089547349296
2025-02-08_30_02,2600.737047452962
2025-01-18_31_02,1968.0183536424602
2025-01-11_45_28,5891.979637511357
2025-02-12_36_37,6052.784707286514
2025-01-17_19_30,2290.0900183145345
2025-02-18_38_36,1675.8289296296869
2025-02-23_45_46,5276.909783468899
2025-01-24_23_13,1041.5908486441408
2025-02-14_23_13,1500.8957574276717
2025-01-21_47_10,1137.7870946966386
2025-01-03_46_20,2214.6529330504
2025-02-05_25_23,1352.4166854476593
2025-01-11_47_08,5728.2539557790615
2025-01-23_46_20,3021.049017205323
2025-01-13_02_19,1776.6567755949343
2025-02-09_16_02,1377.324723510784
2025-02-17_02_47,1438.4610107813069
2025-01-19_47_30,2178.668807158421
2025-02-08_09_46,4548.965783060818
2025-01-22_45_39,1700.6119435641224
2025-01-29_19_02,1561.5933558071474
2025-02-04_46_48,2555.7135906561193
2025-01-11_15_46,1979.2511283361273
2025-02-02_36_07,1881.2770334570823
2025-01-01_15_46,3867.757214661438
2025-01-26_37_36,2061.365355920086
2025-01-02_30_02,2298.586284253002
2025-01-30_18_46,1500.3594186968312
2025-02-01_46_48,6143.937215719212
2025-01-03_45_44,1977.9285899083902
2025-01-21_38_36,1608.4678143331025
2025-02-08_12_36,2183.474483344477
2025-02-10_46_35,2210.0211445343875
2025-02-06_02_16,1364.3504916798163
2025-02-25_02_40,2810.820804415773
2025-02-20_16_02,1532.0608759496124
2025-01-07_36_37,708.0282422201582
2025-02-27_46_20,3028.782223211985
2025-01-10_45_47,6572.5839746873135
2025-01-02_37_36,477.82297649398276
2025-02-28_40_02,2608.7434780501103
2025-02-27_04_29,1217.7371305691736
2025-02-05_37_36,3125.0876949484978
2025-01-15_46_09,4590.873107227659
2025-02-03_19_30,2056.6671971504375
2025-02-13_46_09,4436.677322228577
2025-02-20_46_44,2756.183407081642
2025-01-12_46_48,7248.545363647605
2025-02-27_36_11,2687.53660304771
2025-02-06_19_30,1625.8478257643058
2025-01-09_23_25,1858.647774628074
2025-02-27_18_46,2473.933446898639
2025-01-04_36_27,1229.424855914091
2025-02-15_13_23,1546.4162261175097
2025-02-03_02_19,1787.3605755439426
2025-02-18_47_28,1855.3371177828014
2025-01-26_45_42,1889.0602097087262
2025-01-13_02_40,2497.958733561418
2025-01-17_28_45,3398.1495994725974
2025-01-28_15_46,1317.887395278803
2025-02-15_47_30,2158.9339495968393
2025-02-23_47_45,4834.806723667537
2025-01-12_05_45,2310.6923690286903
2025-02-22_47_06,1694.9702196353417
2025-02-07_28_45,2356.3118553261716
2025-02-27_37_36,3521.095689639499
2025-01-29_36_12,1916.3189920182274
2025-01-19_45_03,1845.7931953019606
2025-02-21_28_47,1687.2517862073648
2025-02-02_02_24,1507.3663260318344
2025-02-02_48_45,4034.742901966087
2025-01-29_02_21,1277.9078196261298
2025-01-27_47_06,1195.2193273511537
2025-02-24_44_45,1474.6273408464024
2025-01-05_45_09,2921.6007794096354
2025-01-16_46_18,2263.6754130951945
2025-01-05_38_36,1677.9055429947625
2025-01-27_43_47,1859.5917082861622
2025-02-21_47_08,1886.2748298307533
2025-02-26_47_10,1367.8526899830404
2025-02-10_47_43,2526.924870390718
2025-01-19_46_09,5556.505047658937
2025-01-19_36_37,1884.9125829240802
2025-02-05_28_45,2385.3488402942075
2025-02-22_46_15,1416.5217571400462
2025-01-16_45_46,5066.258703291875
2025-01-20_07_36,1532.3293055604279
2025-02-09_39_45,2937.4743699978058
2025-01-06_47_46,1742.7602550869483
2025-01-08_12_36,2030.7909698289238
2025-02-06_48_45,2031.3105368596791
2025-02-20_26_46,1481.005253886467
2025-02-18_22_36,1267.6784417483339
2025-02-26_32_19,2312.5829380042705
2025-02-07_47_10,1562.196258173798
2025-01-08_02_01,1271.520059539674
2025-01-11_37_36,1067.3529921495826
2025-02-05_03_45,1294.032158925895
2025-02-20_28_45,1866.7588931860344
2025-02-12_17_23,1382.3598357531325
2025-02-05_18_46,1612.3647465889524
2025-01-26_03_47,1806.5920608518775
2025-02-19_36_27,1914.3671915355783
2025-01-19_45_42,1543.4389347729089
2025-01-28_45_42,1443.3530622449052
2025-02-21_23_13,1502.880147105389
2025-01-02_44_45,2616.2044889049603
2025-02-24_20_46,1568.5320460418686
2025-01-01_46_15,1726.2806141022427
2025-01-10_46_35,6840.190498764764
2025-02-04_45_28,2000.4303596883174
2025-01-07_04_29,1186.6646264313324
2025-01-02_02_14,1364.373677580184
2025-02-01_02_14,1559.4181254397697
2025-01-18_08_47,3986.644432363738
2025-02-24_47_05,3164.09452070135
2025-01-31_20_46,3088.4276298383397
2025-02-16_03_45,1775.9366596700086
2025-02-15_41_36,3693.2347477452213
2025-02-08_46_18,2798.3105913642326
2025-02-23_18_46,2108.2256582217965
2025-02-21_02_01,1400.6280295373401
2025-02-25_17_23,1410.2463035196213
2025-02-04_02_40,2798.8800982160274
2025-02-23_45_09,2117.1909620112706
2025-01-30_32_19,2233.8531762267876
2025-02-18_01_02,1157.8265827357343
2025-02-16_45_42,1562.8804161235246
2025-01-27_35_46,2666.4257390922467
2025-01-08_45_39,1391.3792069790443
2025-02-04_09_45,2215.17367011851
2025-01-28_30_02,2032.643239839175
2025-01-22_46_09,2892.4464765529074
2025-01-26_02_47,2182.434671188638
2025-02-10_41_36,3460.644340461816
2025-02-28_46_45,4794.967144178089
2025-01-12_31_02,2144.164189538861
2025-01-07_46_47,1731.760314704949
2025-01-20_22_36,1630.559345502883
2025-02-09_45_39,1614.1316302037842
2025-02-23_40_02,2793.2172379318913
2025-01-14_23_25,1401.7529664328415
2025-01-04_41_36,4208.44230200346
2025-02-17_28_45,3070.382573151946
2025-01-06_48_46,4087.9898902292407
2025-01-12_47_08,4899.139106063063
2025-01-27_02_19,1648.1862721201323
2025-01-22_22_36,1449.750402822105
2025-01-08_23_25,1404.7343868086114
2025-01-27_46_47,1392.087386587285
2025-02-06_04_29,1075.3586085032066
2025-02-28_36_37,2663.8416134755535
2025-02-06_46_44,2725.2386065784144
2025-01-15_02_30,1946.4528558817574
2025-01-09_02_14,1355.8427931646147
2025-01-26_07_36,1860.7656909014145
2025-02-26_33_46,1141.5317969622122
2025-02-22_23_13,1768.019687406231
2025-01-13_46_26,1843.5644019503306
2025-01-04_11_36,1907.2192831855698
2025-01-05_45_03,2087.230425803677
2025-01-03_32_19,2658.2585559584613
2025-01-14_33_46,1705.373363767935
2025-02-22_47_30,2394.452373079454
2025-02-19_09_46,2590.636516102582
2025-01-30_37_36,3151.2264285937426
2025-02-13_36_07,1407.0619656457127
2025-01-17_45_28,4460.627092954883
2025-01-09_45_46,4631.386577529904
2025-02-13_46_15,1691.7590235099208
2025-02-19_27_36,1767.1125340230121
2025-02-21_46_48,5227.551939290234
2025-01-23_36_12,1695.2872393376233
2025-01-28_02_30,2075.311122184131
2025-01-03_36_11,1936.6273124144998
2025-02-13_19_02,1475.04743680577
2025-02-17_47_45,4107.756072879689
2025-01-25_19_32,2459.499420874808
2025-01-28_47_02,1483.9387379159994
2025-01-08_31_02,1475.3988341302177
2025-02-02_26_46,1607.9602123969748
2025-02-12_02_21,1278.6309133811715
2025-01-25_44_46,2188.237331424412
2025-02-08_45_03,1279.8016366142322
2025-01-18_45_47,4299.464241300852
2025-01-01_45_44,2110.9702881523644
2025-01-17_21_02,1118.5349552103712
2025-02-21_44_46,2231.097804771637
2025-02-21_02_24,1512.693218876988
2025-01-24_04_29,1286.0899709728606
2025-02-18_46_45,3521.536157821374
2025-02-12_21_02,1157.8265827357343
2025-02-14_02_47,2500.440596805704
2025-01-13_13_23,1708.8103262041757
2025-01-23_02_31,2638.198287018248
2025-01-20_21_02,1308.7838276607577
2025-01-08_47_30,1766.1696495699528
2025-01-01_16_02,1637.1348625843802
2025-02-01_39_45,2304.886305038501
2025-02-25_46_09,4528.104872647585
2025-02-02_02_47,2127.9782108025674
2025-01-13_38_36,1487.7604319698735
2025-02-19_36_37,6393.694822829567
2025-02-08_46_35,3560.2927931854297
2025-01-24_47_43,3277.921161690917
2025-01-13_06_47,1432.840284429688
2025-01-10_02_31,2873.961099415522
2025-01-07_46_35,2188.045460592951
2025-01-03_02_01,1374.688563328989
2025-01-23_46_33,1259.4434202830093
2025-02-25_36_11,2683.427445773146
2025-02-19_04_29,1142.4233399985062
2025-02-19_20_46,1493.2443938446038
2025-01-06_45_09,1641.2199986807577
2025-01-19_02_30,2844.184468401165
2025-02-03_02_40,2227.079296378007
2025-02-17_46_26,1506.9336962960328
2025-02-07_13_23,1476.418230939645
2025-02-12_28_45,1810.6455611566782
2025-01-28_14_30,1555.6648719176737
2025-02-26_11_36,2455.060147583643
2025-01-01_05_45,3108.242516440249
2025-02-09_07_36,1891.6572233763227
2025-02-17_08_47,1476.1936883868566
2025-01-10_45_28,5490.427467229226
2025-01-11_02_14,1454.961525047643
2025-01-17_48_45,3034.61655703898
2025-02-19_07_36,1819.7940801290902
2025-01-15_13_23,1643.8911972989886
2025-01-25_46_45,3949.4920134553076
2025-01-29_47_46,1923.586176568238
2025-02-23_45_48,2141.583233234126
2025-01-27_12_36,2124.1768631156783
2025-01-14_46_45,4716.720150357179
2025-01-01_36_22,1530.1255413731315
2025-01-04_46_18,1918.1393686599843
2025-01-04_33_46,1136.1687091349263
2025-01-25_15_46,1668.3739447019452
2025-02-08_47_46,2657.1786934410848
2025-01-20_02_31,1787.647659189579
2025-01-01_19_30,2413.526736659091
2025-02-10_30_14,1460.5531844426077
2025-01-07_45_47,3762.8603244797596
2025-02-09_32_19,2476.280057078376
2025-02-25_30_02,2083.4866367300506
2025-02-08_45_09,2580.2107970952165
2025-01-12_06_47,2106.877406147744
2025-02-14_15_46,1542.4087011510896
2025-01-17_46_35,2679.0487299126576
2025-02-10_22_36,1796.2572663685987
2025-01-20_30_02,2701.2847410601385
2025-01-19_47_46,2502.444027179199
2025-02-22_18_46,1619.5550805441949
2025-02-03_03_45,1445.2515567502041
2025-02-25_03_45,1269.4006067776904
2025-02-18_46_20,2232.6227273954687
2025-01-02_36_12,1964.713551840585
2025-01-19_23_13,1462.7999518023212
2025-01-28_19_32,2092.569768081676
2025-02-04_31_02,1793.1202196223348
2025-01-22_36_41,3928.0216961541264
2025-01-09_46_18,2478.773518148437
2025-01-21_46_33,1102.3261095052394
2025-02-16_47_46,2723.900652179978
2025-02-24_26_46,1713.3251594117296
